cause,date,year,state
Struck by vehicle,2010-06-27,2010, CA
Gunfire,2010-06-29,2010, FL
Gunfire,2010-06-29,2010, FL
9/11 related illness,2010-07-05,2010, NY
Vehicular assault,2010-07-07,2010, CT
Gunfire,2010-07-07,2010, IL
Automobile accident,2010-07-11,2010, US
Gunfire,2010-07-18,2010, IL
Automobile accident,2010-07-20,2010, MS
Heart attack,2010-07-21,2010, FL
Vehicular assault,2010-07-21,2010, MS
Gunfire,2010-07-22,2010, AS
Automobile accident,2010-07-23,2010, KS
Gunfire,2010-07-23,2010, MI
Automobile accident,2010-07-23,2010, VA
Gunfire,2010-07-28,2010, AZ
Gunfire,2010-07-28,2010, NC
Heat exhaustion,2010-07-28,2010, NC
Automobile accident,2010-08-06,2010, IL
Gunfire,2010-08-06,2010, MS
Gunfire,2010-08-09,2010, MN
Vehicle pursuit,2010-08-10,2010, IL
Assault,2010-08-13,2010, IA
Motorcycle accident,2010-08-18,2010, TX
Gunfire,2010-08-26,2010, UT
Automobile accident,2010-08-27,2010, MO
Gunfire,2010-08-28,2010, AK
Gunfire,2010-08-29,2010, AK
Vehicular assault,2010-09-02,2010, US
Vehicular assault,2010-09-02,2010, CT
Heart attack,2010-09-03,2010, TX
Heart attack,2010-09-08,2010, US
Gunfire,2010-09-11,2010, LA
Drowned,2010-09-14,2010, VA
Gunfire (Accidental),2010-09-15,2010, MO
Automobile accident,2010-09-20,2010, TX
Automobile accident,2010-09-21,2010, FL
Automobile accident,2010-09-27,2010, MD
Assault,2010-09-28,2010, IL
Duty related illness,2010-09-28,2010, LA
Vehicular assault,2010-09-30,2010, IN
Automobile accident,2010-10-05,2010, OK
Automobile accident,2010-10-09,2010, TR
Vehicular assault,2010-10-13,2010, TX
Training accident,2010-10-13,2010, US
Aircraft accident,2010-10-15,2010, MO
Automobile accident,2010-10-20,2010, MD
Gunfire,2010-10-24,2010, LA
Automobile accident,2010-10-25,2010, NJ
Automobile accident,2010-10-25,2010, TX
Automobile accident,2010-10-26,2010, OK
Gunfire,2010-10-26,2010, PR
Gunfire,2010-10-28,2010, CA
Automobile accident,2010-10-29,2010, NM
Vehicular assault,2010-10-29,2010, TX
Automobile accident,2010-10-30,2010, DC
Gunfire,2010-11-07,2010, CA
9/11 related illness,2010-11-11,2010, NY
Gunfire,2010-11-11,2010, PA
Gunfire,2010-11-14,2010, GA
Assault,2010-11-15,2010, PA
Automobile accident,2010-11-15,2010, TX
Heart attack,2010-11-16,2010, ME
9/11 related illness,2010-11-21,2010, NY
Gunfire,2010-11-23,2010, CO
Struck by vehicle,2010-11-23,2010, US
Gunfire,2010-11-26,2010, IL
Heart attack,2010-11-29,2010, MD
Gunfire,2010-12-01,2010, MT
Gunfire,2010-12-03,2010, MS
9/11 related illness,2010-12-05,2010, NY
Gunfire,2010-12-08,2010, FL
Automobile accident,2010-12-08,2010, GA
Struck by vehicle,2010-12-12,2010, FL
Gunfire,2010-12-15,2010, US
Heart attack,2010-12-16,2010, AZ
Heart attack,2010-12-16,2010, MO
Motorcycle accident,2010-12-20,2010, TX
Gunfire,2010-12-23,2010, GA
Heart attack,2010-12-25,2010, TX
Gunfire,2010-12-26,2010, MA
Gunfire,2010-12-27,2010, GA
Gunfire,2010-12-28,2010, TX
Gunfire,2010-01-01,2010, UT
Vehicular assault,2010-01-09,2010, IN
Automobile accident,2010-01-13,2010, SC
Gunfire,2010-09-07,2010, FL
Assault,2010-11-30,2010, NJ
Gunfire,2010-12-27,2010, FL
Gunfire,2011-01-01,2011, OH
Automobile accident,2011-01-04,2011, TX
Gunfire,2011-01-05,2011, OR
Gunfire (Accidental),2011-01-09,2011, MD
Heat exhaustion,2011-01-13,2011, FL
Gunfire,2011-01-14,2011, NJ
Struck by vehicle,2011-01-14,2011, TX
Gunfire,2011-01-17,2011, MI
Gunfire,2011-01-20,2011, FL
Gunfire,2011-01-20,2011, FL
Gunfire,2011-01-20,2011, OH
Automobile accident,2011-01-21,2011, SC
Gunfire,2011-01-24,2011, FL
Gunfire,2011-01-24,2011, FL
Gunfire,2011-01-26,2011, IN
Automobile accident,2011-01-28,2011, NY
Duty related illness,2011-01-29,2011, US
Assault,2011-01-29,2011, WA
Gunfire,2011-02-02,2011, FL
Automobile accident,2011-02-05,2011, NY
Duty related illness,2011-02-05,2011, OH
Automobile accident,2011-02-13,2011, TR
Automobile accident,2011-02-15,2011, CA
Struck by vehicle,2011-02-15,2011, OH
Gunfire,2011-02-15,2011, US
Heart attack,2011-02-16,2011, FL
Gunfire,2011-02-16,2011, US
Automobile accident,2011-02-17,2011, FL
Gunfire,2011-02-18,2011, NY
Gunfire,2011-02-21,2011, FL
Automobile accident,2011-02-24,2011, US
Explosion,2011-02-25,2011, NC
Gunfire,2011-03-02,2011, US
Automobile accident,2011-03-03,2011, GA
Assault,2011-03-03,2011, WA
Heart attack,2011-03-04,2011, KY
Automobile accident,2011-03-04,2011, MO
Automobile accident,2011-03-05,2011, AL
9/11 related illness,2011-03-05,2011, NY
Automobile accident,2011-03-08,2011, FL
Gunfire,2011-03-08,2011, US
Gunfire,2011-03-09,2011, CO
Gunfire (Accidental),2011-03-12,2011, NY
Assault,2011-03-13,2011, NY
Gunfire,2011-03-13,2011, VA
Gunfire,2011-03-13,2011, VA
Vehicular assault,2011-03-15,2011, TX
Heart attack,2011-03-16,2011, FL
Vehicle pursuit,2011-03-19,2011, CA
Gunfire,2011-03-19,2011, OH
Automobile accident,2011-03-19,2011, SC
Gunfire,2011-03-20,2011, WI
Gunfire,2011-03-22,2011, GA
Motorcycle accident,2011-03-23,2011, MS
Aircraft accident,2011-03-25,2011, ME
Struck by vehicle,2011-03-26,2011, NY
Heart attack,2011-03-28,2011, NJ
Animal related,2011-03-28,2011, TX
Gunfire,2011-04-02,2011, TN
Gunfire,2011-04-04,2011, IA
Automobile accident,2011-04-06,2011, MI
Heart attack,2011-04-07,2011, US
Assault,2011-04-12,2011, SD
Gunfire,2011-04-13,2011, AR
Gunfire,2011-04-18,2011, MI
Gunfire,2011-04-18,2011, TX
Gunfire,2011-04-22,2011, OR
Gunfire,2011-04-23,2011, TX
Gunfire,2011-04-24,2011, MO
Gunfire,2011-05-01,2011, AZ
Assault,2011-05-02,2011, TN
Motorcycle accident,2011-05-07,2011, TN
Vehicular assault,2011-05-10,2011, OH
Struck by train,2011-05-12,2011, US
Struck by train,2011-05-12,2011, US
Heart attack,2011-05-12,2011, TX
Heart attack,2011-05-20,2011, IL
Motorcycle accident,2011-05-21,2011, AL
Vehicle pursuit,2011-05-21,2011, MD
9/11 related illness,2011-05-24,2011, NY
Motorcycle accident,2011-05-26,2011, CA
Gunfire,2011-05-27,2011, CO
Gunfire,2011-05-28,2011, TX
Vehicular assault,2011-05-29,2011, TX
Heart attack,2011-05-31,2011, US
Vehicular assault,2011-06-01,2011, MA
Weather/Natural disaster,2011-06-03,2011, MO
Gunfire,2011-06-07,2011, NY
Gunfire,2011-06-07,2011, TN
Gunfire,2011-06-09,2011, NC
9/11 related illness,2011-06-09,2011, NY
Vehicular assault,2011-06-11,2011, MI
Automobile accident,2011-06-12,2011, NY
Heart attack,2011-06-14,2011, CA
Duty related illness,2011-06-18,2011, VA
Automobile accident,2011-06-24,2011, VA
Gunfire,2011-06-26,2011, TR
Automobile accident,2011-06-26,2011, LA
9/11 related illness,2011-06-26,2011, NY
Automobile accident,2011-06-26,2011, TX
Gunfire,2011-06-29,2011, PA
Vehicle pursuit,2011-07-03,2011, FL
Automobile accident,2011-07-03,2011, GA
Gunfire,2011-07-03,2011, TN
9/11 related illness,2011-07-04,2011, NY
Training accident,2011-07-05,2011, NC
Gunfire,2011-07-08,2011, ND
Vehicular assault,2011-07-08,2011, TX
Automobile accident,2011-07-10,2011, CA
Gunfire,2011-07-11,2011, IN
Automobile accident,2011-07-13,2011, NY
Gunfire,2011-07-14,2011, SC
Gunfire,2011-07-15,2011, PR
Gunfire,2011-07-20,2011, GA
Drowned,2011-07-28,2011, WY
Duty related illness,2011-07-30,2011, CA
Automobile accident,2011-07-30,2011, NC
Drowned,2011-08-01,2011, MO
Automobile accident,2011-08-01,2011, NC
Automobile accident,2011-08-01,2011, NJ
Gunfire,2011-08-02,2011, SD
Automobile accident,2011-08-04,2011, NC
9/11 related illness,2011-08-04,2011, NY
Gunfire,2011-08-06,2011, SD
Gunfire,2011-08-07,2011, CA
Automobile accident,2011-08-09,2011, LA
Gunfire,2011-08-11,2011, PA
9/11 related illness,2011-08-14,2011, NY
Vehicular assault,2011-08-16,2011, MO
Gunfire,2011-08-25,2011, AL
Automobile accident,2011-08-27,2011, TX
Gunfire,2011-08-28,2011, PR
Gunfire (Accidental),2011-08-31,2011, GA
Duty related illness,2011-09-10,2011, TX
Heart attack,2011-09-12,2011, NY
Vehicular assault,2011-09-13,2011, HI
Stabbed,2011-09-16,2011, DE
Automobile accident,2011-09-18,2011, GA
Automobile accident,2011-09-20,2011, IA
Heart attack,2011-09-28,2011, ND
Gunfire (Accidental),2011-09-30,2011, LA
Automobile accident,2011-09-30,2011, OK
Automobile accident,2011-09-30,2011, OK
Vehicular assault,2011-10-07,2011, MS
Gunfire,2011-10-12,2011, PA
Vehicular assault,2011-10-13,2011, MI
Vehicular assault,2011-10-16,2011, NJ
Gunfire,2011-10-23,2011, GA
Gunfire,2011-10-26,2011, GA
Vehicle pursuit,2011-10-28,2011, GA
Gunfire,2011-10-29,2011, AZ
Heart attack,2011-10-30,2011, AL
Duty related illness,2011-11-03,2011, CA
Gunfire,2011-11-07,2011, NJ
Vehicular assault,2011-11-14,2011, GA
Gunfire,2011-11-17,2011, CA
Automobile accident,2011-11-21,2011, PR
Stabbed,2011-11-29,2011, OR
Duty related illness,2011-11-30,2011, MN
Automobile accident,2011-12-04,2011, MO
Gunfire,2011-12-07,2011, CA
Gunfire,2011-12-08,2011, NC
Gunfire,2011-12-08,2011, VA
Gunfire,2011-12-09,2011, KS
Gunfire,2011-12-12,2011, NY
Gunfire,2011-12-13,2011, PR
Struck by vehicle,2011-12-14,2011, MT
Heart attack,2011-12-16,2011, US
Automobile accident,2011-12-17,2011, GA
Gunfire,2011-12-19,2011, PA
Drowned,2011-12-20,2011, VA
Gunfire,2011-12-21,2011, FL
Gunfire,2011-12-21,2011, SC
9/11 related illness,2011-12-23,2011, NY
Motorcycle accident,2011-12-26,2011, FL
Automobile accident,2011-12-28,2011, FL
Gunfire,2011-12-29,2011, IL
Drowned,2011-12-29,2011, US
Gunfire,2011-12-30,2011, MN
Gunfire (Accidental),2011-12-31,2011, US
Stabbed,2011-04-10,2011, WA
Gunfire,2011-04-17,2011, CA
Struck by vehicle,2011-05-25,2011, OH
Heat exhaustion,2011-06-04,2011, PA
Drowned,2011-08-01,2011, MO
Heat exhaustion,2011-08-06,2011, LA
Heat exhaustion,2011-08-08,2011, TX
Struck by vehicle,2011-10-10,2011, NJ
Gunfire (Accidental),2011-11-04,2011, IN
Struck by vehicle,2011-11-06,2011, VA
Fall,2011-12-04,2011, NY
Animal related,2011-12-12,2011, VA
Gunfire,2011-12-16,2011, SC
Struck by vehicle,2011-12-30,2011, TX
Gunfire,2012-01-01,2012, PR
Gunfire,2012-01-01,2012, US
Heart attack,2012-01-03,2012, US
Gunfire,2012-01-05,2012, UT
Heart attack,2012-01-06,2012, OK
Gunfire,2012-01-08,2012, AZ
Automobile accident,2012-01-11,2012, CT
Gunfire,2012-01-17,2012, NV
Automobile accident,2012-01-18,2012, LA
Gunfire,2012-01-18,2012, PR
Stabbed,2012-01-20,2012, AR
Heart attack,2012-01-20,2012, NV
Automobile accident,2012-01-21,2012, HI
Automobile accident,2012-01-23,2012, KY
Gunfire,2012-01-23,2012, OH
Vehicular assault,2012-01-24,2012, GA
Duty related illness,2012-01-27,2012, MD
Gunfire,2012-01-28,2012, SC
Stabbed,2012-02-03,2012, AL
9/11 related illness,2012-02-12,2012, NY
Gunfire,2012-02-16,2012, FL
Vehicle pursuit,2012-02-18,2012, WV
Gunfire,2012-02-23,2012, WA
9/11 related illness,2012-03-01,2012, NY
Gunfire,2012-03-06,2012, FL
Vehicular assault,2012-03-06,2012, IN
Stabbed,2012-03-18,2012, FL
9/11 related illness,2012-03-23,2012, NY
Automobile accident,2012-03-24,2012, TX
Automobile accident,2012-03-31,2012, VA
Gunfire,2012-04-06,2012, TX
Motorcycle accident,2012-04-10,2012, MA
Fall,2012-04-11,2012, NC
Gunfire,2012-04-12,2012, CA
Gunfire,2012-04-12,2012, NH
Automobile accident,2012-04-19,2012, OK
Automobile accident,2012-04-19,2012, RI
Duty related illness,2012-04-30,2012, PA
Vehicular assault,2012-05-01,2012, AZ
Gunfire,2012-05-01,2012, MS
Gunfire,2012-05-18,2012, OK
Automobile accident,2012-05-20,2012, TN
Automobile accident,2012-05-26,2012, NY
Vehicular assault,2012-05-28,2012, CO
Gunfire,2012-06-04,2012, MA
Automobile accident,2012-06-08,2012, NC
Automobile accident,2012-06-08,2012, TX
Automobile accident,2012-06-10,2012, OK
Automobile accident,2012-06-15,2012, GA
Heart attack,2012-06-16,2012, CO
Drowned,2012-06-17,2012, IA
9/11 related illness,2012-06-23,2012, NY
Gunfire,2012-06-24,2012, CO
Gunfire,2012-06-26,2012, PR
Fall,2012-06-30,2012, UT
9/11 related illness,2012-07-03,2012, NY
Automobile accident,2012-07-06,2012, US
Vehicle pursuit,2012-07-08,2012, NJ
Vehicular assault,2012-07-08,2012, PA
9/11 related illness,2012-07-11,2012, NY
Gunfire,2012-07-17,2012, NC
Vehicular assault,2012-07-18,2012, IL
Struck by vehicle,2012-07-19,2012, US
9/11 related illness,2012-07-22,2012, NY
Motorcycle accident,2012-07-23,2012, HI
Vehicle pursuit,2012-07-24,2012, CO
Automobile accident,2012-07-26,2012, US
Struck by vehicle,2012-07-26,2012, MA
Gunfire,2012-07-26,2012, NC
9/11 related illness,2012-07-27,2012, NY
Vehicular assault,2012-07-28,2012, TX
Automobile accident,2012-07-31,2012, WI
Heart attack,2012-08-01,2012, OH
Gunfire,2012-08-01,2012, TX
Gunfire,2012-08-13,2012, TX
Gunfire,2012-08-14,2012, PR
Gunfire,2012-08-16,2012, LA
Gunfire,2012-08-16,2012, LA
Heart attack,2012-08-16,2012, NM
Gunfire,2012-08-18,2012, PA
9/11 related illness,2012-08-19,2012, NY
Vehicle pursuit,2012-08-20,2012, MD
9/11 related illness,2012-08-21,2012, NY
Heart attack,2012-08-26,2012, IN
Gunfire,2012-08-28,2012, KY
Gunfire,2012-08-28,2012, WV
Automobile accident,2012-08-29,2012, MD
Aircraft accident,2012-08-31,2012, CO
Gunfire,2012-08-31,2012, WV
Gunfire,2012-09-05,2012, CA
Automobile accident,2012-09-06,2012, MD
Vehicular assault,2012-09-08,2012, NC
Motorcycle accident,2012-09-09,2012, FL
Gunfire,2012-09-09,2012, MI
Heart attack,2012-09-12,2012, NJ
Gunfire,2012-09-13,2012, PA
Gunfire,2012-09-15,2012, MI
Heat exhaustion,2012-09-15,2012, US
Vehicle pursuit,2012-09-16,2012, KY
Automobile accident,2012-09-21,2012, OH
Stabbed,2012-09-24,2012, CO
Motorcycle accident,2012-09-26,2012, FL
Gunfire,2012-09-29,2012, VI
Gunfire (Accidental),2012-10-02,2012, US
Automobile accident,2012-10-04,2012, PA
Heart attack,2012-10-04,2012, TX
Assault,2012-10-05,2012, TX
Struck by vehicle,2012-10-05,2012, VA
Vehicular assault,2012-10-07,2012, MA
Stabbed,2012-10-11,2012, GA
Training accident,2012-10-13,2012, OK
Struck by vehicle,2012-10-18,2012, NY
Gunfire,2012-10-23,2012, NY
Duty related illness,2012-11-02,2012, US
Aircraft accident,2012-11-03,2012, GA
Aircraft accident,2012-11-03,2012, GA
Gunfire,2012-11-07,2012, PR
Gunfire (Accidental),2012-11-09,2012, CO
Vehicular assault,2012-11-12,2012, GA
Gunfire,2012-11-14,2012, KY
Gunfire,2012-11-23,2012, AL
Struck by vehicle,2012-11-26,2012, IL
Gunfire,2012-11-29,2012, MN
Accidental,2012-12-01,2012, NC
Vehicular assault,2012-12-02,2012, US
Automobile accident,2012-12-08,2012, LA
Gunfire,2012-12-14,2012, TN
Gunfire,2012-12-15,2012, MO
Gunfire,2012-12-16,2012, KS
Gunfire,2012-12-16,2012, KS
Struck by vehicle,2012-12-16,2012, TX
Gunfire,2012-12-18,2012, GA
Heart attack,2012-12-19,2012, VA
Gunfire,2012-12-24,2012, NY
Gunfire,2012-12-24,2012, TX
Gunfire,2012-12-24,2012, WI
Training accident,2012-12-28,2012, NC
Automobile accident,2012-12-29,2012, TX
Motorcycle accident,2012-12-31,2012, VA
Automobile accident,2012-06-20,2012, MS
Fall,2012-06-26,2012, OH
Heat exhaustion,2012-07-12,2012, AZ
Gunfire,2012-07-16,2012, VA
Heat exhaustion,2012-07-24,2012, TX
Heat exhaustion,2012-07-24,2012, TX
Gunfire,2012-07-26,2012, IN
Heat exhaustion,2012-08-01,2012, OH
Gunfire,2012-08-05,2012, OK
Heat exhaustion,2012-08-09,2012, NJ
Exposure to toxins,2012-08-20,2012, CA
Gunfire,2012-08-20,2012, IN
Heat exhaustion,2012-08-23,2012, MS
Heat exhaustion,2012-08-29,2012, IA
Heat exhaustion,2012-09-01,2012, GA
Struck by vehicle,2012-11-16,2012, UT
Gunfire,2012-12-11,2012, US
Gunfire,2012-12-12,2012, AZ
Automobile accident,2013-01-10,2013, PR
Automobile accident,2013-01-10,2013, PR
Gunfire,2013-01-15,2013, CA
9/11 related illness,2013-01-15,2013, NY
9/11 related illness,2013-01-21,2013, NY
Automobile accident,2013-01-22,2013, KY
Automobile accident,2013-01-25,2013, TN
Gunfire,2013-01-26,2013, TR
Vehicular assault,2013-02-01,2013, AR
Gunfire,2013-02-02,2013, NY
Gunfire,2013-02-03,2013, CA
Motorcycle accident,2013-02-03,2013, VA
Gunfire,2013-02-07,2013, CA
Gunfire,2013-02-12,2013, CA
Heart attack,2013-02-16,2013, MN
Stabbed,2013-02-25,2013, US
Gunfire,2013-02-26,2013, CA
Gunfire,2013-02-26,2013, CA
Gunfire,2013-02-26,2013, US
Gunfire,2013-02-28,2013, FL
Automobile accident,2013-03-02,2013, AR
9/11 related illness,2013-03-05,2013, NY
Gunfire,2013-03-07,2013, VA
Gunfire,2013-03-19,2013, AK
Gunfire,2013-03-19,2013, CO
Struck by vehicle,2013-03-19,2013, MS
Automobile accident,2013-03-25,2013, CA
Heart attack,2013-03-26,2013, AR
Automobile accident,2013-03-28,2013, IL
Aircraft accident,2013-03-30,2013, AK
Heart attack,2013-03-31,2013, US
Gunfire,2013-04-04,2013, MS
Heart attack,2013-04-08,2013, AR
Heart attack,2013-04-09,2013, GA
Heart attack,2013-04-13,2013, WI
Automobile accident,2013-04-14,2013, LA
Gunfire,2013-04-18,2013, MA
Vehicular assault,2013-04-20,2013, TX
Automobile accident,2013-04-21,2013, OK
Automobile accident,2013-04-26,2013, FL
Struck by vehicle,2013-04-26,2013, TX
9/11 related illness,2013-05-01,2013, NY
9/11 related illness,2013-05-01,2013, NY
Vehicle pursuit,2013-05-02,2013, PA
Automobile accident,2013-05-06,2013, AZ
Gunfire,2013-05-14,2013, KY
9/11 related illness,2013-05-14,2013, NY
Training accident,2013-05-17,2013, US
Training accident,2013-05-17,2013, US
Struck by vehicle,2013-05-19,2013, AZ
Fire,2013-05-19,2013, SC
9/11 related illness,2013-05-24,2013, NY
Gunfire,2013-05-25,2013, KY
9/11 related illness,2013-05-26,2013, NY
Drowned,2013-05-31,2013, AR
Drowned,2013-05-31,2013, AR
Motorcycle accident,2013-05-31,2013, WA
9/11 related illness,2013-06-08,2013, NY
Motorcycle accident,2013-06-15,2013, NC
Vehicular assault,2013-06-15,2013, TX
Stabbed,2013-06-21,2013, US
Electrocuted,2013-06-22,2013, PA
Automobile accident,2013-06-24,2013, LA
Gunfire,2013-06-29,2013, TX
Vehicular assault,2013-07-07,2013, LA
Motorcycle accident,2013-07-08,2013, CA
Gunfire,2013-07-14,2013, TX
Struck by vehicle,2013-07-20,2013, MS
Fall,2013-07-22,2013, NV
Fall,2013-07-24,2013, NY
Automobile accident,2013-07-30,2013, GA
Automobile accident,2013-08-04,2013, LA
Gunfire,2013-08-05,2013, FL
Heart attack,2013-08-06,2013, KY
Automobile accident,2013-08-09,2013, TX
Automobile accident,2013-08-10,2013, GA
9/11 related illness,2013-08-11,2013, NY
Vehicle pursuit,2013-08-15,2013, OH
Heart attack,2013-08-23,2013, NY
Gunfire,2013-08-28,2013, MD
Gunfire,2013-09-01,2013, UT
Vehicle pursuit,2013-09-08,2013, TX
Gunfire,2013-09-09,2013, MI
Automobile accident,2013-09-11,2013, OK
Gunfire,2013-09-13,2013, IA
Duty related illness,2013-09-14,2013, MI
Duty related illness,2013-09-14,2013, PA
Automobile accident,2013-09-17,2013, AL
Gunfire,2013-09-20,2013, IN
Motorcycle accident,2013-09-21,2013, CA
Automobile accident,2013-09-21,2013, FL
Struck by vehicle,2013-09-26,2013, US
Gunfire,2013-10-02,2013, TX
9/11 related illness,2013-10-06,2013, NY
Bomb,2013-10-06,2013, US
Automobile accident,2013-10-16,2013, TX
Gunfire (Accidental),2013-10-19,2013, MI
9/11 related illness,2013-10-19,2013, NY
Struck by vehicle,2013-10-23,2013, MS
Automobile accident,2013-10-29,2013, NC
Vehicular assault,2013-10-30,2013, IL
Fall,2013-11-01,2013, TX
Gunfire,2013-11-04,2013, OR
Gunfire (Accidental),2013-11-10,2013, AL
Fall,2013-11-20,2013, NY
Struck by vehicle,2013-11-26,2013, US
9/11 related illness,2013-11-28,2013, NY
Automobile accident,2013-11-29,2013, SC
Struck by vehicle,2013-12-06,2013, NM
Automobile accident,2013-12-11,2013, TX
Automobile accident,2013-12-17,2013, NY
Heart attack,2013-12-17,2013, TN
Boating accident,2013-12-18,2013, US
Vehicle pursuit,2013-12-18,2013, MS
Gunfire,2013-12-19,2013, TX
Automobile accident,2013-12-20,2013, AL
Gunfire,2013-12-20,2013, IL
Gunfire,2013-12-20,2013, TX
9/11 related illness,2013-12-22,2013, NY
Duty related illness,2013-12-23,2013, US
Gunfire,2013-12-23,2013, MS
Automobile accident,2013-12-24,2013, CA
Heart attack,2013-12-29,2013, US
Fall,2013-01-26,2013, US
Gunfire,2013-01-31,2013, FL
Stabbed,2013-02-12,2013, MN
Gunfire,2013-03-14,2013, US
Automobile accident,2013-03-25,2013, CA
Asphyxiation,2013-04-07,2013, CT
Struck by vehicle,2013-05-01,2013, TX
Heat exhaustion,2013-06-07,2013, SC
Heat exhaustion,2013-06-17,2013, GA
Training accident,2013-06-18,2013, SC
Gunfire,2013-06-20,2013, AZ
Gunfire,2013-06-24,2013, IN
Heat exhaustion,2013-07-17,2013, US
Duty related illness,2013-08-01,2013, FL
Automobile accident,2013-08-03,2013, IL
Accidental,2013-09-13,2013, FL
Automobile accident,2013-10-30,2013, IL
Struck by vehicle,2013-11-01,2013, VA
9/11 related illness,2014-01-03,2014, NY
Heart attack,2014-01-12,2014, OK
Automobile accident,2014-01-12,2014, TN
9/11 related illness,2014-01-14,2014, NY
Heart attack,2014-01-17,2014, US
Gunfire (Accidental),2014-01-21,2014, CA
9/11 related illness,2014-01-21,2014, NY
Gunfire,2014-01-21,2014, PR
Vehicle pursuit,2014-01-23,2014, OK
Vehicle pursuit,2014-01-23,2014, OK
Motorcycle accident,2014-01-26,2014, CO
Automobile accident,2014-01-27,2014, TN
Heart attack,2014-01-28,2014, LA
Gunfire,2014-01-30,2014, UT
Automobile accident,2014-01-31,2014, VA
Gunfire,2014-02-11,2014, FL
Assault,2014-02-16,2014, NE
Automobile accident,2014-02-17,2014, CA
Automobile accident,2014-02-17,2014, CA
Gunfire,2014-03-03,2014, AZ
9/11 related illness,2014-03-05,2014, NY
Automobile accident,2014-03-07,2014, CA
Duty related illness,2014-03-08,2014, WA
Gunfire,2014-03-10,2014, PR
Gunfire,2014-03-12,2014, US
